rdtimestamp,soiltemp,soilhum,airtemp,airhum
1711827000,13.12,62.48,14.35,89.63
1711827900,13.03,67.34,14.4,89.0
1711828800,13.02,63.17,14.43,88.13
1711829700,12.98,67.29,14.35,87.75
1711830600,12.94,63.3,14.33,87.13
1711831500,12.88,66.91,14.25,87.25
1711832400,12.86,63.12,14.25,87.0
1711833300,12.82,67.14,14.25,85.75
1711834200,12.8,63.23,14.28,86.25
1711835100,12.77,67.23,14.25,86.25
1711836000,12.76,63.05,14.23,86.75
1711836900,12.74,67.17,14.2,86.75
1711837800,12.74,62.85,14.13,88.38
1711838700,12.67,67.03,13.8,91.5
1711839600,12.71,65.9,13.47,94.0
1711840500,12.71,75.08,13.25,97.0
1711841400,12.72,70.66,13.13,97.88
1711842300,12.52,72.83,12.8,98.0
1711843200,12.46,68.93,12.7,97.63
1711844100,12.32,71.9,12.5,98.25
1711845000,12.24,68.24,12.35,98.75
1711845900,12.09,71.59,12.25,99.0
1711846800,12.11,68.15,12.15,99.38
1711847700,12.03,71.07,12.05,99.75
1711848600,12.11,67.8,12.23,99.75
1711849500,12.11,71.04,12.25,99.75
1711850400,12.14,67.42,12.28,99.75
1711851300,12.04,70.73,12.2,99.75
1711852200,12.03,67.42,12.05,99.75
1711853100,11.91,70.52,11.85,99.75
1711854000,11.95,67.33,11.93,100.0
1711854900,11.89,70.64,11.9,100.0
1711855800,11.87,68.4,11.93,100.0
1711856700,11.87,68.51,11.8,100.0
1711857600,11.85,68.53,11.83,100.0
1711858500,11.93,68.17,11.95,100.0
1711859400,11.89,68.29,11.95,100.0
1711860300,11.83,69.26,11.8,100.0
1711861200,11.82,66.77,11.75,100.0
1711862100,11.89,68.82,11.85,100.0
1711863000,11.85,67.09,11.88,100.0
1711863900,11.94,69.04,12.1,100.0
1711864800,12.22,67.05,12.53,99.88
1711865700,12.29,68.74,12.8,99.75
1711866600,12.27,69.27,12.7,99.25
1711867500,12.35,65.51,12.7,99.25
1711868400,12.37,71.03,12.95,99.5
1711869300,12.6,65.49,13.25,98.5
1711870200,12.55,70.9,13.3,98.13
1711871100,12.73,65.38,13.45,97.5
1711872000,12.64,70.93,13.35,97.5
1711872900,12.91,65.23,13.65,97.25
1711873800,13.47,69.93,14.63,96.25
1711874700,13.72,66.51,15.05,94.25
1711875600,14.03,69.73,15.58,92.88
1711876500,14.26,66.4,15.7,91.75
1711877400,14.22,69.92,15.73,91.63
1711878300,14.11,66.28,15.7,92.25
1711879200,13.96,69.89,15.7,92.63
1711880100,14.1,66.44,16.0,93.5
1711881000,14.33,70.09,16.48,91.63
1711881900,15.0,66.36,17.3,89.0
1711882800,15.96,69.73,18.63,86.25
1711883700,16.68,65.85,19.65,82.25
1711884600,16.85,70.01,20.48,77.88
1711885500,17.14,66.03,21.0,75.25
1711886400,17.35,69.86,22.43,67.38
1711887300,17.52,65.93,23.55,60.25
1711888200,17.64,69.84,23.98,55.63
1711889100,17.96,65.91,24.4,53.75
1711890000,17.64,69.86,23.35,54.88
1711890900,17.64,65.76,23.15,55.5
1711891800,17.11,70.27,22.5,56.75
1711892700,17.11,66.18,22.05,57.5
1711893600,16.9,69.98,21.78,63.5
1711894500,16.94,65.84,21.25,68.25
1711895400,16.94,70.33,21.23,68.63
1711896300,16.92,65.86,21.15,70.25
1711897200,16.51,70.52,20.55,69.38
1711898100,16.26,65.92,19.85,73.75
1711899000,16.09,70.8,19.6,73.38
1711899900,16.04,66.43,19.25,75.25
1711900800,15.85,72.1,18.85,78.25
1711901700,15.6,67.84,18.35,80.25
1711902600,15.72,70.68,18.08,81.75
1711903500,15.21,68.82,17.5,83.5
1711904400,15.3,72.4,17.13,86.13
1711905300,14.86,69.51,16.35,91.25
1711906200,14.95,73.81,15.98,92.5
1711907100,14.67,69.47,15.85,93.0
1711908000,14.66,75.36,15.55,94.13
1711908900,14.47,63.11,15.4,94.75
1711909800,14.5,64.63,15.2,95.25
1711910700,14.26,63.13,15.05,94.0
1711911600,14.37,63.08,14.83,94.0
1711912500,14.02,65.54,14.65,93.25
1711913400,14.13,62.72,14.48,94.0
1711914300,13.86,65.6,14.4,93.0
1711915200,13.96,62.4,14.3,92.38
1711916100,13.68,65.83,14.15,93.0
1711917000,13.79,62.46,14.15,92.13
1711917900,13.59,65.81,14.35,92.0
1711918800,13.73,62.5,14.3,92.0
1711919700,13.62,63.93,14.3,92.75
1711920600,13.53,63.75,14.05,92.75
1711921500,13.46,63.72,13.85,93.25
1711922400,13.43,63.6,13.95,95.0
1711923300,13.44,63.63,13.9,95.75
1711924200,13.43,63.74,13.9,96.25
1711925100,13.41,63.77,13.85,96.75
1711926000,13.36,63.83,13.73,97.0
1711926900,13.33,63.77,13.65,97.0
1711927800,13.3,63.44,13.75,97.0
1711928700,13.27,63.42,13.6,97.25
1711929600,13.24,63.61,13.63,97.63
1711930500,13.19,63.55,13.45,97.75
1711931400,13.17,63.34,13.53,97.75
1711932300,13.15,63.55,13.5,97.75
1711933200,13.17,63.61,13.63,97.5
1711934100,13.19,63.62,13.8,96.25
1711935000,13.17,63.39,13.75,96.5
1711935900,13.17,63.59,13.65,97.0
1711936800,13.17,63.48,13.73,97.13
1711937700,13.17,63.28,13.75,97.25
1711938600,13.15,63.49,13.78,97.38
1711939500,13.13,63.49,13.65,98.0
1711940400,13.07,63.82,13.6,98.13
1711941300,13.11,63.49,13.5,98.0
1711942200,13.11,63.41,13.53,98.25
1711943100,13.11,63.38,13.55,98.0
1711944000,13.09,63.43,13.53,97.88
1711944900,13.08,63.3,13.55,98.0
1711945800,13.06,63.46,13.48,98.25
1711946700,13.04,63.32,13.5,98.0
1711947600,13.01,64.12,13.65,97.25
1711948500,13.15,62.58,13.6,97.5
1711949400,13.07,64.17,13.55,98.0
1711950300,13.22,62.59,13.7,98.25
1711951200,13.4,62.51,13.98,98.13
1711952100,13.51,64.21,14.3,98.0
1711953000,13.65,62.36,14.35,97.13
1711953900,13.6,64.37,14.45,97.0
1711954800,13.66,62.48,14.4,96.25
1711955700,13.7,64.32,14.7,92.5
1711956600,13.6,65.18,14.6,89.5
1711957500,13.68,62.34,14.6,85.0
1711958400,13.55,65.4,14.55,84.0
1711959300,13.78,62.11,14.5,82.0
1711960200,13.54,65.38,14.4,85.25
1711961100,13.68,62.22,14.35,83.5
1711962000,13.51,65.15,14.28,86.13
1711962900,13.64,62.18,14.3,86.75
1711963800,13.55,63.32,14.43,82.38
1711964700,13.78,63.24,14.85,84.25
1711965600,14.04,63.44,15.28,80.5
1711966500,14.2,63.29,15.7,81.5
1711967400,14.38,63.26,16.2,79.0
1711968300,14.47,63.35,16.25,78.5
1711969200,14.44,63.11,16.15,78.88
1711970100,14.48,62.07,16.05,81.5
1711971000,14.46,63.24,16.08,80.13
1711971900,14.49,63.4,16.3,81.25
1711972800,14.59,63.34,16.55,80.5
1711973700,14.7,63.37,16.5,81.25
1711974600,14.69,63.21,16.28,84.0
1711975500,14.7,63.03,16.3,83.75
1711976400,14.8,63.03,16.63,81.25
1711977300,14.95,63.16,16.85,80.25
1711978200,14.95,63.14,16.68,83.63
1711979100,14.97,63.27,16.7,84.0
1711980000,14.93,63.22,16.58,84.25
1711980900,14.95,63.1,16.65,84.0
1711981800,15.07,63.11,16.88,84.38
1711982700,15.45,63.07,17.85,79.75
1711983600,15.53,63.01,17.93,76.25
1711984500,15.52,62.96,18.4,67.5
1711985400,15.56,62.6,18.33,65.25
1711986300,15.54,62.9,19.15,55.5
1711987200,15.29,62.81,19.48,51.38
1711988100,15.1,62.91,19.65,48.25
1711989000,14.78,62.99,19.18,49.63
1711989900,14.34,62.97,18.25,50.25
1711990800,13.89,63.18,16.98,51.75
1711991700,13.48,63.29,15.85,53.75
1711992600,13.07,62.97,14.25,58.63
1711993500,12.72,63.59,13.3,60.75
1711994400,12.63,62.24,13.0,59.88
1711995300,12.32,63.7,12.8,61.5
1711996200,12.26,62.03,12.58,64.13
1711997100,11.93,61.93,12.4,66.5
1711998000,12.11,63.62,12.18,71.13
1711998900,11.74,62.08,11.8,71.25
1711999800,11.91,63.68,10.95,76.88
1712000700,11.61,61.74,10.45,82.25
1712001600,11.71,63.61,9.68,84.5
1712002500,11.46,64.93,9.3,86.5
1712003400,11.4,61.42,9.33,85.75
1712004300,11.24,64.5,8.85,84.5
1712005200,11.06,61.77,8.25,87.38
1712006100,10.82,64.5,7.65,90.5
1712007000,10.65,61.48,7.3,91.63
1712007900,10.47,64.54,6.75,91.25
1712008800,10.35,61.44,6.3,93.63
1712009700,10.19,62.57,6.0,95.5
1712010600,10.05,62.6,5.8,96.33
1712011500,9.91,62.88,5.5,97.0
1712012400,9.81,62.46,5.25,97.13
1712013300,9.7,62.55,5.15,97.5
1712014200,9.6,62.71,5.1,98.5
1712015100,9.51,62.65,4.95,99.0
1712016000,9.4,62.66,4.8,99.25
1712016900,9.3,62.37,4.4,99.5
1712017800,9.2,62.63,4.23,99.75
1712018700,9.12,62.64,4.25,99.75
1712019600,9.05,62.61,4.3,100.0
1712020500,8.98,62.48,4.05,100.0
1712021400,8.89,62.75,3.98,100.0
1712022300,8.8,62.57,4.2,100.0
1712023200,8.75,62.58,3.93,100.0
1712024100,8.67,62.48,3.9,100.0
1712025000,8.62,62.32,3.83,100.0
1712025900,8.58,62.18,3.8,100.0
1712026800,8.31,60.99,3.63,100.0
1712027700,8.43,62.48,4.05,100.0
1712028600,8.37,62.2,3.48,100.0
1712029500,8.29,62.45,3.2,100.0
1712030400,8.23,62.37,3.48,100.0
1712031300,8.17,62.51,3.2,100.0
1712032200,8.14,62.34,3.35,100.0
1712033100,8.07,62.28,3.2,100.0
1712034000,8.06,62.39,3.15,100.0
1712034900,8.09,62.14,3.35,100.0
1712035800,8.23,62.21,4.05,100.0
1712036700,8.6,62.19,5.4,100.0
1712037600,9.04,62.14,6.53,100.0
1712038500,9.43,61.86,7.5,100.0
1712039400,9.94,62.81,8.55,100.0
1712040300,10.09,61.01,9.5,99.75
1712041200,10.85,62.49,10.38,97.38
1712042100,11.01,60.81,11.35,91.5
1712043000,11.79,60.66,12.28,85.88
1712043900,11.99,62.43,13.3,82.5
1712044800,13.26,60.67,14.3,77.75
1712045700,12.68,62.36,14.4,76.25
1712046600,12.99,63.5,15.13,73.13
1712047500,14.09,60.16,16.25,70.75
1712048400,14.09,63.49,16.5,67.13
1712049300,14.45,60.19,17.2,64.75
1712050200,14.43,63.31,17.45,61.5
1712051100,14.88,59.95,17.75,60.75
1712052000,15.02,63.04,18.2,62.88
1712052900,15.59,59.94,18.5,60.5
1712053800,15.45,63.27,19.0,60.63
1712054700,15.98,59.93,19.0,60.0
1712055600,16.14,61.09,19.38,59.88
1712056500,16.41,61.07,19.95,57.75
1712057400,16.66,61.23,20.38,55.0
1712058300,16.45,61.06,20.55,55.25
1712059200,16.26,61.06,20.95,52.0
1712060100,16.48,61.1,21.7,48.0
1712061000,17.05,61.08,22.15,47.38
1712061900,17.76,60.82,22.35,45.25
1712062800,18.19,60.97,22.88,45.38
1712063700,18.41,60.83,22.8,45.75
1712064600,18.61,60.55,23.05,45.13
1712065500,18.79,60.85,23.65,44.25
1712066400,18.86,60.96,23.35,42.88
1712067300,18.48,60.82,23.55,39.0
1712068200,18.17,60.41,23.85,37.88
1712069100,17.75,60.74,23.8,37.0
1712070000,17.53,60.75,24.28,38.0
1712070900,17.28,60.76,23.85,35.0
1712071800,16.99,61.0,24.03,37.5
1712072700,16.68,60.76,23.65,38.0
1712073600,16.28,60.76,23.35,39.75
1712074500,15.95,60.81,22.75,43.5
1712075400,15.67,60.61,22.2,46.38
1712076300,15.38,60.73,21.65,48.25
1712077200,15.03,60.82,21.08,50.13
1712078100,14.6,60.79,20.1,54.5
1712079000,14.12,65.43,17.9,59.83
1712079900,13.59,60.81,16.05,59.5
1712080800,13.16,60.77,14.88,63.0
1712081700,12.74,60.98,13.3,72.75
1712082600,12.38,60.99,12.18,76.13
1712083500,12.1,60.75,11.5,76.5
1712084400,11.87,60.7,11.03,76.25
1712085300,11.58,61.2,10.5,79.75
1712086200,11.61,60.47,10.0,80.0
1712087100,11.2,59.9,9.65,80.5
1712088000,11.43,61.65,9.33,81.25
1712088900,10.95,59.8,8.95,82.25
1712089800,11.14,61.64,8.63,83.38
1712090700,10.62,59.66,8.35,82.75
1712091600,10.84,61.73,8.25,82.63
1712092500,10.61,62.54,8.65,81.5
1712093400,10.67,59.36,8.77,80.67
1712094300,10.59,62.35,8.6,81.25
1712095200,10.48,59.64,8.2,82.25
1712096100,10.26,62.51,7.6,84.25
1712097000,10.09,59.2,7.3,85.5
1712097900,9.9,62.54,6.95,86.75
1712098800,9.82,59.38,6.48,88.88
1712099700,9.68,60.97,6.2,91.5
1712100600,9.61,60.68,6.4,91.0
1712101500,9.6,60.39,6.75,86.5
1712102400,9.53,60.34,6.0,89.75
1712103300,10.77,71.46,6.4,89.0
1712104200,9.4,55.74,6.23,91.67
1712105100,9.5,60.51,6.45,91.0
1712106000,9.55,60.43,6.08,91.88
1712106900,9.59,60.36,6.05,94.0
1712107800,9.63,60.51,6.18,93.63
1712108700,9.69,60.25,6.45,94.25
1712109600,9.79,60.32,6.85,94.88
1712110500,9.9,60.42,7.3,95.5
1712111400,9.97,60.22,7.65,96.13
1712112300,10.02,60.12,7.8,94.25
1712113200,10.06,60.31,7.88,94.13
1712114100,10.05,60.63,7.6,95.0
1712115000,10.06,60.21,7.9,93.88
1712115900,10.09,60.15,7.9,93.0
1712116800,10.09,60.19,7.7,94.5
1712117700,10.09,60.29,7.65,95.75
1712118600,10.14,60.12,7.73,96.25
1712119500,10.19,60.1,8.0,95.75
1712120400,10.23,60.13,8.13,95.75
1712121300,10.31,60.13,8.45,92.5
1712122200,10.37,59.9,8.45,95.5
1712123100,10.41,60.2,8.5,96.5
1712124000,10.51,59.84,8.88,95.5
1712124900,10.68,59.63,9.2,94.5
1712125800,10.82,59.94,9.5,94.63
1712126700,10.92,59.84,9.65,91.75
1712127600,11.06,59.85,9.98,91.13
1712128500,11.34,59.95,10.55,91.0
1712129400,11.58,59.91,11.05,89.0
1712130300,11.73,59.78,11.45,88.0
1712131200,11.85,60.35,11.73,89.63
1712132100,11.97,59.13,12.1,87.75
1712133000,12.28,58.72,12.7,82.0
1712133900,12.22,60.86,12.9,81.5
1712134800,12.31,58.83,12.85,81.38
1712135700,12.21,64.68,12.85,83.75
1712136600,12.6,61.4,13.28,80.63
1712137500,12.54,64.75,13.6,76.0
1712138400,12.81,61.45,13.9,76.75
1712139300,12.87,64.52,14.4,75.5
1712140200,13.6,61.28,16.0,68.88
1712141100,14.47,62.61,18.1,56.25
1712142000,15.59,60.88,19.5,49.63
1712142900,15.58,64.41,20.25,39.25
1712143800,15.97,60.84,20.25,44.75
1712144700,15.6,64.49,20.05,46.5
1712145600,15.96,60.03,19.83,43.0
1712146500,15.22,65.05,19.6,46.75
1712147400,15.58,59.8,18.95,49.75
1712148300,14.81,63.65,18.05,55.25
1712149200,14.58,62.69,17.2,63.75
1712150100,14.31,63.53,17.05,64.0
1712151000,14.78,62.72,17.38,61.5
1712151900,14.7,63.32,17.55,59.75
1712152800,14.95,62.72,17.45,57.5
1712153700,14.46,63.48,17.2,56.75
1712154600,14.57,62.65,17.0,59.13
1712155500,14.34,63.48,17.15,63.5
1712156400,14.69,62.65,17.23,61.25
1712157300,14.33,63.35,17.1,63.5
1712158200,14.56,62.33,17.05,63.5
1712159100,14.37,63.4,17.3,63.75
1712160000,14.64,62.52,17.3,59.88
1712160900,14.18,63.45,16.95,68.75
1712161800,13.92,62.65,15.88,71.25
1712162700,13.65,63.64,15.35,70.0
1712163600,13.5,62.57,14.83,77.63
1712164500,13.36,63.48,14.25,79.5
1712165400,13.22,62.67,14.13,80.13
1712166300,13.04,63.39,13.5,83.5
1712167200,12.78,62.5,13.08,87.25
1712168100,12.73,63.65,12.75,86.25
1712169000,12.5,62.71,12.4,85.88
1712169900,12.29,63.42,11.55,86.5
1712170800,11.73,62.76,10.88,88.5
1712171700,11.66,63.3,10.35,90.75
1712172600,11.31,62.73,10.05,93.13
1712173500,11.6,63.5,10.15,93.25
1712174400,11.55,62.78,10.23,94.5
1712175300,11.71,64.28,10.45,95.25
1712176200,11.69,62.7,10.58,95.38
1712177100,11.66,64.72,10.35,96.0
1712178000,11.4,61.63,9.95,96.25
1712178900,11.16,64.28,9.55,96.5
1712179800,10.94,62.53,8.75,96.5
1712180700,10.68,64.09,8.3,97.5
1712181600,10.52,62.6,8.03,98.13
1712182500,10.28,63.91,7.7,98.75
1712183400,10.25,64.65,7.45,99.13
1712184300,9.87,60.82,6.9,99.25
1712185200,10.0,64.71,6.63,99.0
1712186100,9.75,60.81,6.5,99.5
1712187000,9.86,64.52,6.5,99.75
1712187900,9.51,60.43,6.35,99.75
1712188800,9.68,64.53,6.55,100.0
1712189700,9.47,59.1,6.8,100.0
1712190600,9.64,64.83,6.65,100.0
1712191500,9.43,59.14,7.15,100.0
1712192400,9.76,64.78,7.45,100.0
1712193300,9.54,59.13,7.25,100.0
1712194200,9.66,62.89,6.8,100.0
1712195100,9.15,61.97,6.5,100.0
1712196000,9.37,62.98,6.23,100.0
1712196900,8.94,61.97,5.8,100.0
1712197800,9.16,63.47,5.5,100.0
1712198700,8.81,61.79,6.35,100.0
1712199600,9.37,63.13,7.08,100.0
1712200500,9.15,61.86,7.15,100.0
1712201400,9.45,63.0,7.15,100.0
1712202300,9.12,62.04,6.75,100.0
1712203200,9.31,62.95,6.28,100.0
1712204100,8.83,61.87,5.85,100.0
1712205000,8.98,63.08,5.5,100.0
1712205900,8.49,61.85,5.2,100.0
1712206800,8.84,62.9,5.4,100.0
1712207700,8.53,61.76,5.35,100.0
1712208600,8.99,62.96,5.88,100.0
1712209500,9.05,61.69,6.7,100.0
1712210400,9.6,63.04,7.8,100.0
1712211300,9.92,61.62,8.7,100.0
1712212200,10.42,62.62,10.0,100.0
1712213100,10.91,61.58,10.65,100.0
1712214000,11.32,62.55,11.58,100.0
1712214900,12.17,61.67,12.2,98.25
1712215800,12.1,62.64,12.65,93.13
1712216700,12.89,61.11,13.25,89.0
1712217600,12.82,62.64,13.95,86.5
1712218500,13.97,61.11,14.75,83.75
1712219400,13.87,62.26,15.7,80.38
1712220300,14.92,60.96,16.45,78.0
1712221200,14.66,62.05,17.03,73.38
1712222100,15.44,60.86,17.75,71.5
1712223000,15.07,63.69,18.63,67.75
1712223900,16.16,60.05,19.35,62.75
1712224800,16.1,62.33,19.95,62.88
1712225700,16.46,60.68,19.95,60.5
1712226600,16.3,62.67,20.28,58.63
1712227500,16.69,61.12,20.6,59.0
1712228400,16.63,62.57,21.05,57.88
1712229300,16.77,63.31,21.45,58.0
1712230200,17.57,59.25,21.75,56.38
1712231100,16.86,63.24,22.65,56.25
1712232000,17.36,59.24,22.83,52.13
1712232900,17.18,63.15,23.8,49.25
1712233800,18.16,58.76,22.98,53.88
1712234700,17.54,63.28,23.3,53.5
1712235600,19.24,57.57,23.9,50.38
1712236500,18.08,63.65,24.05,48.5
1712237400,20.06,57.27,25.0,47.5
1712238300,18.63,63.41,24.85,48.5
1712239200,20.2,57.33,24.28,49.13
1712240100,18.7,61.82,24.7,46.5
1712241000,19.37,60.39,25.3,46.25
1712241900,18.37,61.72,25.9,43.25
1712242800,18.42,60.67,25.58,42.88
1712243700,17.75,61.67,24.95,45.75
1712244600,17.59,60.62,25.83,44.25
1712245500,17.05,61.91,25.25,47.5
1712246400,16.8,60.67,24.65,48.75
1712247300,16.41,61.68,24.15,52.5
1712248200,16.15,60.58,22.55,54.63
1712249100,15.71,61.73,21.2,58.5
1712250000,15.37,60.62,20.2,64.13
1712250900,15.06,61.85,18.95,70.0
1712251800,14.54,60.84,17.65,72.63
1712252700,14.33,61.7,16.75,76.75
1712253600,13.75,60.85,15.78,82.13
1712254500,13.6,61.93,14.75,82.75
1712255400,13.06,60.53,13.73,83.88
1712256300,13.14,61.84,13.0,85.75
1712257200,12.61,60.7,12.33,89.25
1712258100,12.67,61.77,11.75,92.0
1712259000,12.15,60.66,11.4,93.5
1712259900,12.31,61.86,11.1,93.25
1712260800,11.93,60.86,10.88,94.5
1712261700,12.1,61.87,10.85,96.0
1712262600,11.66,60.81,10.93,96.25
1712263500,11.86,61.89,10.8,94.0
1712264400,11.44,60.94,10.58,92.5
1712265300,11.68,61.67,10.3,91.75
1712266200,11.3,60.74,10.55,93.13
1712267100,11.56,61.7,10.65,91.75
1712268000,11.17,60.77,10.18,93.13
1712268900,11.3,59.66,9.95,95.25
1712269800,11.17,60.71,9.73,94.88
1712270700,11.01,62.09,9.5,94.5
1712271600,10.97,60.6,9.3,95.38
1712272500,10.79,61.98,9.1,96.0
1712273400,10.79,60.52,8.93,95.75
1712274300,10.67,62.17,8.75,96.5
1712275200,10.67,63.16,8.3,96.75
1712276100,10.39,58.44,8.05,97.75
1712277000,10.53,62.93,8.43,98.75
1712277900,10.28,58.74,8.0,98.5
1712278800,10.39,62.9,7.85,98.88
1712279700,10.13,58.93,7.85,99.25
1712280600,10.24,63.04,7.68,99.38
1712281500,10.04,57.5,7.7,99.5
1712282400,10.14,63.21,7.63,99.75
1712283300,9.96,57.44,7.65,100.0
1712284200,10.02,63.44,7.7,100.0
1712285100,9.81,57.56,7.75,100.0
1712286000,9.99,61.43,7.8,100.0
1712286900,9.65,60.41,7.4,100.0
1712287800,9.85,61.4,7.13,100.0
1712288700,9.46,60.51,7.5,100.0
1712289600,9.72,61.59,7.28,100.0
1712290500,9.3,60.58,7.0,100.0
1712291400,9.6,61.43,7.15,100.0
1712292300,9.33,60.57,7.4,100.0
1712293200,9.65,61.54,7.2,100.0
1712294100,9.52,60.35,6.8,100.0
1712295000,9.94,61.19,7.8,100.0
1712295900,9.99,60.3,8.25,100.0
1712296800,10.29,61.26,8.5,100.0
1712297700,10.48,60.05,9.15,100.0
1712298600,10.76,61.16,9.8,100.0
1712299500,11.41,60.0,11.1,100.0
1712300400,11.81,60.88,12.33,100.0
1712301300,12.72,59.87,13.15,100.0
1712302200,12.86,60.86,14.2,97.5
1712303100,13.75,59.59,15.15,91.0
1712304000,13.85,60.78,16.35,83.5
1712304900,14.98,59.52,17.2,78.5
1712305800,14.88,60.64,18.25,76.13
1712306700,15.81,59.37,19.15,73.5
1712307600,15.61,60.57,19.4,71.13
1712308500,16.2,59.23,19.5,69.25
1712309400,16.45,58.0,20.38,67.25
1712310300,16.85,59.54,20.95,64.0
1712311200,16.64,60.31,21.8,60.88
1712312100,17.8,58.39,21.85,61.75
1712313000,17.42,60.54,22.23,56.75
1712313900,18.2,59.28,22.5,56.75
1712314800,18.05,60.73,22.85,57.63
1712315700,18.36,58.93,23.0,56.25
1712316600,18.03,60.31,23.3,54.0
1712317500,18.19,59.1,23.3,52.75
1712318400,17.69,60.28,23.38,50.0
1712319300,17.8,61.5,23.8,49.5
1712320200,18.96,56.77,24.3,47.5
1712321100,18.57,61.31,24.1,48.25
1712322000,19.82,56.3,24.65,47.88
1712322900,18.84,61.42,24.45,48.5
1712323800,19.91,56.38,24.85,46.63
1712324700,19.01,61.31,24.95,46.25
1712325600,20.31,55.25,25.3,45.5
1712326500,18.72,61.34,25.4,45.5
1712327400,19.83,54.88,26.03,43.0
1712328300,18.31,61.17,25.0,45.0
1712329200,18.82,55.25,25.38,45.25
1712330100,17.83,61.12,25.3,47.25
1712331000,18.37,54.97,25.4,46.0
1712331900,17.6,59.12,25.25,46.25
1712332800,17.5,58.34,24.88,47.13
1712333700,17.07,59.04,24.25,52.0
1712334600,16.84,58.21,23.48,53.25
1712335500,16.48,58.75,22.45,56.5
1712336400,16.16,58.07,21.68,59.13
1712337300,15.79,58.8,20.95,63.25
1712338200,15.19,58.46,19.83,66.25
1712339100,14.84,58.87,17.9,70.5
1712340000,14.13,58.4,16.8,74.25
1712340900,14.05,59.03,15.5,79.25
1712341800,13.53,58.27,14.63,81.38
1712342700,13.64,58.97,13.95,83.75
1712343600,13.23,58.09,13.3,86.75
1712344500,13.32,58.81,13.0,89.0
1712345400,12.88,58.49,12.45,91.13
1712346300,12.92,58.67,12.0,94.25
1712347200,12.48,58.51,11.83,95.88
1712348100,12.64,58.7,11.4,96.0
1712349000,12.29,58.16,11.2,96.38
1712349900,12.45,58.61,11.0,97.0
1712350800,12.12,58.34,10.88,98.13
1712351700,12.33,58.59,10.8,98.5
1712352600,12.07,57.98,10.73,98.63
1712353500,12.27,58.76,10.95,99.0
1712354400,12.05,58.05,11.13,99.0
1712355300,12.17,58.79,11.1,98.75
1712356200,12.03,58.01,11.28,98.75
1712357100,11.99,58.61,11.2,98.75
1712358000,11.79,58.15,10.75,98.5
1712358900,11.8,58.67,10.6,98.75
1712359800,11.71,57.98,10.35,99.25
1712360700,11.64,58.39,10.35,99.75
1712361600,11.57,58.26,10.13,99.63
1712362500,11.42,58.4,9.9,99.75
1712363400,11.37,58.34,9.73,99.75
1712364300,11.25,58.56,9.65,100.0
1712365200,11.28,60.81,9.4,99.75
1712366100,11.03,55.22,9.2,99.75
1712367000,11.09,60.8,9.05,100.0
1712367900,10.86,55.42,9.0,100.0
1712368800,10.93,60.74,9.0,100.0
1712369700,10.72,55.46,9.1,100.0
1712370600,10.82,60.57,8.88,100.0
1712371500,10.6,54.65,8.85,100.0
1712372400,10.7,60.48,8.48,100.0
1712373300,10.46,54.53,8.35,100.0
1712374200,10.55,60.36,8.28,100.0
1712375100,10.3,54.59,8.05,100.0
1712376000,10.35,60.66,7.93,100.0
1712376900,9.95,52.59,7.8,100.0
1712377800,10.33,58.24,7.78,100.0
1712378700,9.91,58.13,7.5,100.0
1712379600,10.18,58.33,7.3,100.0
1712380500,10.0,58.03,7.6,100.0
1712381400,10.5,58.21,8.8,100.0
1712382300,10.85,57.79,10.05,100.0
1712383200,11.27,61.05,11.08,100.0
1712384100,11.92,57.49,12.2,100.0
1712385000,12.32,57.83,13.45,99.38
1712385900,13.09,57.44,14.35,96.5
1712386800,12.98,57.83,14.8,91.25
1712387700,13.8,57.14,15.7,86.5
1712388600,13.75,57.96,16.4,82.5
1712389500,14.55,57.29,16.9,82.25
1712390400,14.3,57.71,17.5,79.25
1712391300,15.68,56.89,18.6,71.0
1712392200,14.91,57.53,18.23,69.75
1712393100,15.74,56.89,18.6,68.25
1712394000,15.26,57.46,18.93,65.63
1712394900,16.16,56.78,19.85,61.0
1712395800,16.21,57.0,20.5,59.5
1712396700,17.2,56.6,21.2,55.75
1712397600,16.63,56.93,21.58,53.63
1712398500,18.04,56.41,22.35,54.0
1712399400,17.24,56.51,22.23,54.0
1712400300,17.84,56.27,22.05,54.25
1712401200,16.5,57.31,21.15,58.13
1712402100,17.02,56.47,20.8,60.5
1712403000,16.88,56.38,21.7,60.13
1712403900,17.89,56.41,23.0,57.5
1712404800,17.73,54.48,23.55,54.0
1712405700,18.05,56.79,23.8,52.5
1712406600,18.57,55.16,24.2,50.38
1712407500,19.33,55.98,24.9,46.75
1712408400,19.15,54.75,25.18,45.88
1712409300,19.15,58.37,25.7,46.25
1712410200,20.17,54.52,26.15,45.0
1712411100,19.37,58.01,26.5,41.5
1712412000,19.93,51.09,26.9,41.13
1712412900,19.31,57.89,27.4,40.5
1712413800,19.75,50.82,27.03,41.75
1712414700,19.0,58.02,26.95,41.5
1712415600,19.15,50.68,28.0,39.75
1712416500,18.99,55.44,28.1,37.25
1712417400,18.89,54.94,28.03,39.13
1712418300,18.55,54.55,27.85,40.0
1712419200,18.48,55.12,27.6,43.13
1712420100,17.95,54.59,28.05,42.0
1712421000,17.8,55.21,28.18,41.75
1712421900,17.43,54.74,27.75,45.5
1712422800,17.05,55.09,26.25,49.25
1712423700,16.45,54.67,23.6,55.75
1712424600,15.76,55.39,20.75,57.0
